1_0_19_12A_4_85_C00000_0_0_0            |  Sky Sport 4                       |  12A_4_85_C00000=--------                          |  sky sport 4=skysport4
1_0_19_134_4_85_C00000_0_0_0            |  Sky Sport 5                       |  134_4_85_C00000=--------                          |  sky sport 5=skysport5
1_0_19_13E_6_85_C00000_0_0_0            |  Sky Sport 6                       |  13E_6_85_C00000=--------                          |  sky sport 6=skysport6
1_0_19_148_C_85_C00000_0_0_0            |  Sky Sport 7                       |  148_C_85_C00000=--------                          |  sky sport 7=skysport7
1_0_19_152_10_85_C00000_0_0_0           |  Sky Sport 8                       |  152_10_85_C00000=--------                         |  sky sport 8=skysport8
1_0_19_102_B_85_C00000_0_0_0            |  Sky Sport 9                       |  102_B_85_C00000=--------                          |  sky sport 9=skysport9
1_0_19_2B10_1900_FBFF_820000_0_0_0      |  Sky Sport Arena                   |  2B10_1900_FBFF_820000=--------                    |  sky sport arena=skysportarena
1_0_19_8F_4_85_C00000_0_0_0             |  Sky Sport Austria 1               |  8F_4_85_C00000=--------                           |  sky sport austria 1=skysportaustria1
1_0_19_149_D_85_C00000_0_0_0            |  Sky Sport Austria 2               |  149_D_85_C00000=--------                          |  sky sport austria 2=skysportaustria2
1_0_19_153_2_85_C00000_0_0_0            |  Sky Sport Austria 3               |  153_2_85_C00000=--------                          |  sky sport austria 3=skysportaustria3
1_0_19_103_B_85_C00000_0_0_0            |  Sky Sport Austria 4               |  103_B_85_C00000=--------                          |  sky sport austria 4=skysportaustria4
1_0_19_146_B_85_C00000_0_0_0            |  Sky Sport Austria 5               |  146_B_85_C00000=--------                          |  sky sport austria 5=skysportaustria5
1_0_19_156_10_85_C00000_0_0_0           |  Sky Sport Austria 6               |  156_10_85_C00000=--------                         |  sky sport austria 6=skysportaustria6
1_0_19_105_C_85_C00000_0_0_0            |  Sky Sport Austria 7               |  105_C_85_C00000=--------                          |  sky sport austria 7=skysportaustria7
1_0_19_106_6_85_C00000_0_0_0            |  Sky Sport Austria 8               |  106_6_85_C00000=--------                          |  sky sport austria 8=skysportaustria8
1_0_19_1E54_15E0_FBFF_820000_0_0_0      |  Sky Sport Basket                  |  1E54_15E0_FBFF_820000=--------                    |  sky sport basket=skysportbasket
1_0_19_69_C_85_C00000_0_0_0             |  Sky Sport Bundesliga              |  69_C_85_C00000=--------                           |  sky sport bundesliga=skysportbundesliga
1_0_19_10B_6_85_C00000_0_0_0            |  Sky Sport Bundesliga 1            |  10B_6_85_C00000=--------                          |  sky sport bundesliga 1=skysportbundesliga1
1_0_19_10F_B_85_C00000_0_0_0            |  Sky Sport Bundesliga 10           |  10F_B_85_C00000=--------                          |  sky sport bundesliga 10=skysportbundesliga10
1_0_19_115_2_85_C00000_0_0_0            |  Sky Sport Bundesliga 2            |  115_2_85_C00000=--------                          |  sky sport bundesliga 2=skysportbundesliga2
1_0_19_11F_C_85_C00000_0_0_0            |  Sky Sport Bundesliga 3            |  11F_C_85_C00000=--------                          |  sky sport bundesliga 3=skysportbundesliga3
1_0_19_129_4_85_C00000_0_0_0            |  Sky Sport Bundesliga 4            |  129_4_85_C00000=--------                          |  sky sport bundesliga 4=skysportbundesliga4
1_0_19_133_4_85_C00000_0_0_0            |  Sky Sport Bundesliga 5            |  133_4_85_C00000=--------                          |  sky sport bundesliga 5=skysportbundesliga5
1_0_19_13D_6_85_C00000_0_0_0            |  Sky Sport Bundesliga 6            |  13D_6_85_C00000=--------                          |  sky sport bundesliga 6=skysportbundesliga6
1_0_19_147_C_85_C00000_0_0_0            |  Sky Sport Bundesliga 7            |  147_C_85_C00000=--------                          |  sky sport bundesliga 7=skysportbundesliga7
1_0_19_151_10_85_C00000_0_0_0           |  Sky Sport Bundesliga 8            |  151_10_85_C00000=--------                         |  sky sport bundesliga 8=skysportbundesliga8
1_0_19_101_B_85_C00000_0_0_0            |  Sky Sport Bundesliga 9            |  101_B_85_C00000=--------                          |  sky sport bundesliga 9=skysportbundesliga9
1_0_1F_228_10_85_C00000_0_0_0           |  Sky Sport Bundesliga UHD          |  228_10_85_C00000=--------                         |  sky sport bundesliga uhd=skysportbundesligauhd
1_0_19_1C29_1838_FBFF_820000_0_0_0      |  Sky Sport Calcio                  |  1C29_1838_FBFF_820000=--------                    |  sky sport calcio=skysportcalcio
1_0_19_1C3E_1838_FBFF_820000_0_0_0      |  Sky Sport Calcio                  |  1C3E_1838_FBFF_820000=--------                    |  sky sport calcio=skysportcalcio
1_0_19_11_6_85_C00000_0_0_0             |  Sky Sport F1                      |  11_6_85_C00000=--------                           |  sky sport f1=skysportf1
1_0_19_2506_1900_FBFF_820000_0_0_0      |  Sky Sport F1                      |  2506_1900_FBFF_820000=--------                    |  sky sport f1=skysportf1
1_0_19_1E58_2008_FBFF_820000_0_0_0      |  Sky Sport Golf                    |  1E58_2008_FBFF_820000=--------                    |  sky sport golf=skysportgolf
1_0_19_90_D_85_C00000_0_0_0             |  Sky Sport Golf                    |  90_D_85_C00000=--------                           |  sky sport golf=skysportgolf
1_0_1_2C2F_19C8_FBFF_820000_0_0_0       |  Sky Sport Info                    |  2C2F_19C8_FBFF_820000=--------                    |  sky sport info=skysport
1_0_19_DFA_2008_FBFF_820000_0_0_0       |  Sky Sport Legend                  |  DFA_2008_FBFF_820000=--------                     |  sky sport legend=skysportlegend
1_0_19_1C50_1A90_FBFF_820000_0_0_0      |  Sky Sport Max                     |  1C50_1A90_FBFF_820000=--------                    |  sky sport max=skysportmax
1_0_19_8D_2_85_C00000_0_0_0             |  Sky Sport Mix                     |  8D_2_85_C00000=--------                           |  sky sport mix=skysportmix
1_0_19_DFB_1A90_FBFF_820000_0_0_0       |  Sky Sport Mix                     |  DFB_1A90_FBFF_820000=--------                     |  sky sport mix=skysportmix
1_0_19_250B_1900_FBFF_820000_0_0_0      |  Sky Sport MotoGP                  |  250B_1900_FBFF_820000=--------                    |  sky sport motogp=skysportmotogp
1_0_19_6C_C_85_C00000_0_0_0             |  Sky Sport News                    |  6C_C_85_C00000=--------                           |  sky sport news=skysportnews
1_0_19_91_4_85_C00000_0_0_0             |  Sky Sport Premier League          |  91_4_85_C00000=--------                           |  sky sport premier league=skysportpremierleague
1_0_19_72_D_85_C00000_0_0_0             |  Sky Sport Tennis                  |  72_D_85_C00000=--------                           |  sky sport tennis=skysporttennis
1_0_19_DE7_1838_FBFF_820000_0_0_0       |  Sky Sport Tennis                  |  DE7_1838_FBFF_820000=--------                     |  sky sport tennis=skysporttennis
1_0_19_81_6_85_C00000_0_0_0             |  Sky Sport Top Event               |  81_6_85_C00000=--------                           |  sky sport top event=skysporttopevent
1_0_1F_229_10_85_C00000_0_0_0           |  Sky Sport UHD                     |  229_10_85_C00000=--------                         |  sky sport uhd=skysportuhd
1_0_19_2B0F_1838_FBFF_820000_0_0_0      |  Sky Sport Uno                     |  2B0F_1838_FBFF_820000=--------                    |  sky sport uno=skysportuno
1_0_1_1C90_7E4_2_11A0000_0_0_0          |  SkySp PL                          |  1C90_7E4_2_11A0000=--------                       |  skysp pl=skysportspremierleague
1_0_1_FFF_7E4_2_11A0000_0_0_0           |  SkySp PL                          |  FFF_7E4_2_11A0000=--------                        |  skysp pl=skysportspremierleague
1_0_19_F59_7ED_2_11A0000_0_0_0          |  SkySp PL HD                       |  F59_7ED_2_11A0000=--------                        |  skysp pl hd=skysportspremierleague
1_0_19_FAB_7ED_2_11A0000_0_0_0          |  SkySp PL HD                       |  FAB_7ED_2_11A0000=--------                        |  skysp pl hd=skysportspremierleague
1_0_19_FBD_7ED_2_11A0000_0_0_0          |  SkySp PL HD                       |  FBD_7ED_2_11A0000=--------                        |  skysp pl hd=skysportspremierleague
1_0_19_FC9_7E0_2_11A0000_0_0_0          |  SkySp PL HD                       |  FC9_7E0_2_11A0000=--------                        |  skysp pl hd=skysportspremierleague
1_0_19_FFE_7E0_2_11A0000_0_0_0          |  SkySp PL HD                       |  FFE_7E0_2_11A0000=--------                        |  skysp pl hd=skysportspremierleague
1_0_19_C527_813_2_11A0000_0_0_0         |  SkySp Racing HD                   |  C527_813_2_11A0000=--------                       |  skysp racing hd=skysportsracing
1_0_19_C528_813_2_11A0000_0_0_0         |  SkySp Racing HD                   |  C528_813_2_11A0000=--------                       |  skysp racing hd=skysportsracing
1_0_19_CD64_844_2_11A0000_0_0_0         |  SkySp Racing HD                   |  CD64_844_2_11A0000=--------                       |  skysp racing hd=skysportsracing
1_0_19_F5D_844_2_11A0000_0_0_0          |  SkySp Racing HD                   |  F5D_844_2_11A0000=--------                        |  skysp racing hd=skysportsracing
1_0_1_14F3_7E4_2_11A0000_0_0_0          |  SkySp Tennis                      |  14F3_7E4_2_11A0000=--------                       |  skysp tennis=skysportstennis
1_0_1_188D_7E4_2_11A0000_0_0_0          |  SkySp Tennis                      |  188D_7E4_2_11A0000=--------                       |  skysp tennis=skysportstennis
1_0_19_14A4_7E9_2_11A0000_0_0_0         |  SkySp Tennis HD                   |  14A4_7E9_2_11A0000=--------                       |  skysp tennis hd=skysportstennis
1_0_19_14F2_7E9_2_11A0000_0_0_0         |  SkySp Tennis HD                   |  14F2_7E9_2_11A0000=--------                       |  skysp tennis hd=skysportstennis
1_0_19_FA2_7ED_2_11A0000_0_0_0          |  SkySp Tennis HD                   |  FA2_7ED_2_11A0000=--------                        |  skysp tennis hd=skysportstennis
1_0_19_DBF_16A8_FBFF_820000_0_0_0       |  Sky TG24                          |  DBF_16A8_FBFF_820000=--------                     |  sky tg24=skytg24
1_0_19_DC1_16A8_FBFF_820000_0_0_0       |  Sky TG24                          |  DC1_16A8_FBFF_820000=--------                     |  sky tg24=skytg24
1_0_19_17AE_7EE_2_11A0000_0_0_0         |  Sky Thriller HD                   |  17AE_7EE_2_11A0000=--------                       |  sky thriller hd=skycinemathriller-clivebesle
1_0_19_2505_1838_FBFF_820000_0_0_0      |  Sky Uno                           |  2505_1838_FBFF_820000=--------                    |  sky uno=skyuno
1_0_19_598_19C8_FBFF_820000_0_0_0       |  Sky Uno +                         |  598_19C8_FBFF_820000=--------                     |  sky uno +=skyunoplus1
1_0_1_18BE_7E4_2_11A0000_0_0_0          |  Sky Witness                       |  18BE_7E4_2_11A0000=skywitness-clivebesle          |  sky witness=skywitness
1_0_1_1C21_7E7_2_11A0000_0_0_0          |  Sky Witness                       |  1C21_7E7_2_11A0000=skywitness-clivebesle          |  sky witness=skywitness
1_0_1_183D_7E4_2_11A0000_0_0_0          |  Sky Witness+1                     |  183D_7E4_2_11A0000=skywitnessplus1-clivebesle     |  sky witness+1=skywitnessplus1
1_0_19_F58_7E9_2_11A0000_0_0_0          |  Sky Witness HD                    |  F58_7E9_2_11A0000=skywitness-clivebesle           |  sky witness hd=skywitness
1_0_19_FAA_7E8_2_11A0000_0_0_0          |  Sky Witness HD                    |  FAA_7E8_2_11A0000=skywitness-clivebesle           |  sky witness hd=skywitness
1_0_2_4680_807_600_FFFF0000_0_0_0       |  SLAM!                             |  4680_807_600_FFFF0000=--------                    |  slam!=slam
1_0_19_4A7A_808_600_FFFF0000_0_0_0      |  SLAM!TV                           |  4A7A_808_600_FFFF0000=--------                    |  slam!tv=slam
1_0_2_D75C_82F_2_11A0000_0_0_0          |  Smooth                            |  D75C_82F_2_11A0000=--------                       |  smooth=smoothradio
1_0_2_6700_6040_233A_EEEE0000_0_0_0     |  Smooth Radio                      |  6700_6040_233A_EEEE0000=--------                  |  smooth radio=smoothradio
1_0_C_3AA8_3006_233A_EEEE0000_0_0_0     |  Sonlife                           |  3AA8_3006_233A_EEEE0000=--------                  |  sonlife=sonlifetv
1_0_1_5A90_5040_233A_EEEE0000_0_0_0     |  SonLife                           |  5A90_5040_233A_EEEE0000=--------                  |  sonlife=sonlifetv
1_0_1_D750_82F_2_11A0000_0_0_0          |  SonLife                           |  D750_82F_2_11A0000=--------                       |  sonlife=sonlifetv
1_0_1_39D9_1FA4_13E_820000_0_0_0        |  SonLife Broadcasting Network      |  39D9_1FA4_13E_820000=--------                     |  sonlife broadcasting network=sonlifetv
1_0_1_D747_82F_2_11A0000_0_0_0          |  SONY MAX                          |  D747_82F_2_11A0000=--------                       |  sony max=sonymax
1_0_1_D73F_82F_2_11A0000_0_0_0          |  SONY MAX 2                        |  D73F_82F_2_11A0000=--------                       |  sony max 2=sonymax2
1_0_19_D838_838_2_11A0000_0_0_0         |  SONY MAX HD                       |  D838_838_2_11A0000=--------                       |  sony max hd=sonymax
1_0_1_D743_82F_2_11A0000_0_0_0          |  SONY SAB                          |  D743_82F_2_11A0000=--------                       |  sony sab=sonysab
1_0_1_D73D_82F_2_11A0000_0_0_0          |  SONY TV                           |  D73D_82F_2_11A0000=--------                       |  sony tv=sonyentertainmenttv
1_0_19_D836_838_2_11A0000_0_0_0         |  SONY TV HD                        |  D836_838_2_11A0000=--------                       |  sony tv hd=sonyentertainmenttv
1_0_2_4692_808_600_FFFF0000_0_0_0       |  Soul Baby                         |  4692_808_600_FFFF0000=--------                    |  soul baby=xitemusic
1_0_19_1791_7EE_2_11A0000_0_0_0         |  Spider-Man HD                     |  1791_7EE_2_11A0000=--------                       |  spider-man hd=skycinemaspidermanhd
1_0_19_4C6B_83A_600_FFFF0000_0_0_0      |  STAR Channel                      |  4C6B_83A_600_FFFF0000=--------                    |  star channel=starchannel
1_0_19_4E4C_803_600_FFFF0000_0_0_0      |  Stingray Classica                 |  4E4C_803_600_FFFF0000=--------                    |  stingray classica=stingrayclassica
1_0_19_4B30_810_600_FFFF0000_0_0_0      |  Stingray DJAZZ                    |  4B30_810_600_FFFF0000=--------                    |  stingray djazz=stingraydjazz
1_0_19_4A7B_808_600_FFFF0000_0_0_0      |  Stingray LiteTV                   |  4A7B_808_600_FFFF0000=--------                    |  stingray litetv=stingraylitetv
1_0_2_470D_840_600_FFFF0000_0_0_0       |  Studio Brussel                    |  470D_840_600_FFFF0000=--------                    |  studio brussel=studiobrussel
1_0_19_1817_7E5_2_11A0000_0_0_0         |  STV Dundee HD                     |  1817_7E5_2_11A0000=--------                       |  stv dundee hd=stv
1_0_1_D7E2_840_2_11A0000_0_0_0          |  STV East                          |  D7E2_840_2_11A0000=--------                       |  stv east=stv
1_0_19_181A_7ED_2_11A0000_0_0_0         |  STV East HD                       |  181A_7ED_2_11A0000=--------                       |  stv east hd=stv
1_0_1_D7E1_840_2_11A0000_0_0_0          |  STV North                         |  D7E1_840_2_11A0000=--------                       |  stv north=stv
1_0_19_1430_7E8_2_11A0000_0_0_0         |  STV North HD                      |  1430_7E8_2_11A0000=--------                       |  stv north hd=stv
1_0_19_5140_842_2_11A0000_0_0_0         |  STV West HD                       |  5140_842_2_11A0000=--------                       |  stv west hd=stv
1_0_2_467B_807_600_FFFF0000_0_0_0       |  Sublime                           |  467B_807_600_FFFF0000=--------                    |  sublime=sublime
1_0_2_2B29_803_600_FFFF0000_0_0_0       |  Sunrise FM                        |  2B29_803_600_FFFF0000=--------                    |  sunrise fm=sunrisefm
1_0_1_4233_2F44_13E_820000_0_0_0        |  Super!                            |  4233_2F44_13E_820000=--------                     |  super!=deasuper
1_0_19_2C29_15E0_FBFF_820000_0_0_0      |  SuperTennis HD                    |  2C29_15E0_FBFF_820000=--------                    |  supertennis hd=supertennis
1_0_1_CF9C_83A_2_11A0000_0_0_0          |  Takbeer TV                        |  CF9C_83A_2_11A0000=--------                       |  takbeer tv=takbeertv
1_0_2_4668_806_600_FFFF0000_0_0_0       |  Take It Easy                      |  4668_806_600_FFFF0000=--------                    |  take it easy=xitemusic
1_0_1_D7B9_840_2_11A0000_0_0_0          |  TalkingPictures                   |  D7B9_840_2_11A0000=--------                       |  talkingpictures=talkingpicturestv
1_0_1_6E40_6040_233A_EEEE0000_0_0_0     |  TalkingPictures TV                |  6E40_6040_233A_EEEE0000=--------                  |  talkingpictures tv=talkingpicturestv
1_0_2_5840_5040_233A_EEEE0000_0_0_0     |  talkSPORT                         |  5840_5040_233A_EEEE0000=--------                  |  talksport=talksport
1_0_2_D79E_82F_2_11A0000_0_0_0          |  talkSPORT                         |  D79E_82F_2_11A0000=--------                       |  talksport=talksport
1_0_16_4EC0_4084_233A_EEEE0000_0_0_0    |  TBN UK                            |  4EC0_4084_233A_EEEE0000=--------                  |  tbn uk=tbnuk
1_0_1_CB9C_83C_2_11A0000_0_0_0          |  TBN UK                            |  CB9C_83C_2_11A0000=--------                       |  tbn uk=tbnuk
1_0_2_1019_C86_600_FFFF0000_0_0_0       |  TeamFM                            |  1019_C86_600_FFFF0000=--------                    |  teamfm=teamfm
1_0_1_1382_33F4_13E_820000_0_0_0        |  Telecupole                        |  1382_33F4_13E_820000=--------                     |  telecupole=telecupole
1_0_1_4261_3DB8_13E_820000_0_0_0        |  TeleItalia                        |  4261_3DB8_13E_820000=--------                     |  teleitalia=teleshopping
1_0_1_4238_3DB8_13E_820000_0_0_0        |  TelePadrePio HD                   |  4238_3DB8_13E_820000=--------                     |  telepadrepio hd=teleradiopadrepiotv
1_0_19_8A0_1F4_FC_820000_0_0_0          |  TELERADIOPACE                     |  8A0_1F4_FC_820000=--------                        |  teleradiopace=teleradiopace
1_0_19_50_1770_BE_820000_0_0_0          |  TELESARDEGNA                      |  50_1770_BE_820000=--------                        |  telesardegna=telesardegna
1_0_1_D32F_836_2_11A0000_0_0_0          |  Television X                      |  D32F_836_2_11A0000=--------                       |  television x=televisionx
1_0_19_4D1E_12_600_FFFF0000_0_0_0       |  Test 13341                        |  4D1E_12_600_FFFF0000=--------                     |  test 13341=--------
1_0_16_4CD5_81A_600_FFFF0000_0_0_0      |  Testbeeld                         |  4CD5_81A_600_FFFF0000=ziggo                       |  testbeeld=ziggo
1_0_1_10E8_19C8_FBFF_820000_0_0_0       |  TG24PrimoPiano                    |  10E8_19C8_FBFF_820000=--------                    |  tg24primopiano=skytg24primapiano
1_0_19_1792_7F2_2_11A0000_0_0_0         |  TG4 HD                            |  1792_7F2_2_11A0000=--------                       |  tg4 hd=tg4hd
1_0_19_80_4B0_110_820000_0_0_0          |  TgCom24 HD                        |  80_4B0_110_820000=--------                        |  tgcom24 hd=tgcom24hd
1_0_16_21FC_2005_233A_EEEE0000_0_0_0    |  That's 20th Century               |  21FC_2005_233A_EEEE0000=--------                  |  that's 20th century=thats20thcentury
1_0_1_6D80_6040_233A_EEEE0000_0_0_0     |  That's 60s                        |  6D80_6040_233A_EEEE0000=--------                  |  that's 60s=thats60s
1_0_1_5D60_5040_233A_EEEE0000_0_0_0     |  That's 70s                        |  5D60_5040_233A_EEEE0000=--------                  |  that's 70s=thats70s
1_0_1_5A70_5040_233A_EEEE0000_0_0_0     |  That's TV 2                       |  5A70_5040_233A_EEEE0000=--------                  |  that's tv 2=thatstv2
1_0_1_6D20_6040_233A_EEEE0000_0_0_0     |  That's TV (UK)                    |  6D20_6040_233A_EEEE0000=--------                  |  that's tv (uk)=thatstv
1_0_1_43DD_2CEC_13E_820000_0_0_0        |  The Word Network                  |  43DD_2CEC_13E_820000=--------                     |  the word network=thewordnetwork
1_0_2_466E_806_600_FFFF0000_0_0_0       |  This is EDM                       |  466E_806_600_FFFF0000=--------                    |  this is edm=xitemusic
1_0_2_D798_82F_2_11A0000_0_0_0          |  Times Radio                       |  D798_82F_2_11A0000=--------                       |  times radio=timesradio
1_0_C_3F98_3006_233A_EEEE0000_0_0_0     |  Tiny Pop                          |  3F98_3006_233A_EEEE0000=--------                  |  tiny pop=--------
1_0_1_3CE8_3006_233A_EEEE0000_0_0_0     |  TJC                               |  3CE8_3006_233A_EEEE0000=--------                  |  tjc=tjc
1_0_19_CD5A_844_2_11A0000_0_0_0         |  TJC HD                            |  CD5A_844_2_11A0000=--------                       |  tjc hd=tjc
1_0_1_1859_7F3_2_11A0000_0_0_0          |  TLC                               |  1859_7F3_2_11A0000=tlc                            |  tlc=tlc-deswephosp
1_0_1_6D60_6040_233A_EEEE0000_0_0_0     |  TLC                               |  6D60_6040_233A_EEEE0000=--------                  |  tlc=tlc-deswephosp
1_0_19_4C6E_83A_600_FFFF0000_0_0_0      |  TLC                               |  4C6E_83A_600_FFFF0000=--------                    |  tlc=tlc-deswephosp
1_0_1_B81_7F3_2_11A0000_0_0_0           |  TLC                               |  B81_7F3_2_11A0000=tlc                             |  tlc=tlc-deswephosp
1_0_1_8780_800A_233A_EEEE0000_0_0_0     |  TLC+1                             |  8780_800A_233A_EEEE0000=--------                  |  tlc+1=tlcplus1
1_0_1_B7C_7F3_2_11A0000_0_0_0           |  TLC+1                             |  B7C_7F3_2_11A0000=--------                        |  tlc+1=tlcplus1
1_0_19_B77_7F3_2_11A0000_0_0_0          |  TLC HD                            |  B77_7F3_2_11A0000=tlc                             |  tlc hd=tlchd
1_0_19_449_7D3_2_11A0000_0_0_0          |  TNTSBoxOff2HD                     |  449_7D3_2_11A0000=--------                        |  tntsboxoff2hd=tntsportsboxoffice2hd-clivebesle
1_0_19_C5FD_831_2_11A0000_0_0_0         |  TNTSBoxOff2HD                     |  C5FD_831_2_11A0000=--------                       |  tntsboxoff2hd=tntsportsboxoffice2hd-clivebesle
1_0_19_40C_7D3_2_11A0000_0_0_0          |  TNTSBoxOffHD                      |  40C_7D3_2_11A0000=--------                        |  tntsboxoffhd=tntsportsboxofficehd-clivebesle
1_0_19_C5BC_831_2_11A0000_0_0_0         |  TNTSBoxOffHD                      |  C5BC_831_2_11A0000=--------                       |  tntsboxoffhd=tntsportsboxofficehd-clivebesle
1_0_19_C5E4_831_2_11A0000_0_0_0         |  TNTSports1 HD                     |  C5E4_831_2_11A0000=--------                       |  tntsports1 hd=tntsports1-clivebesle
1_0_19_CD50_844_2_11A0000_0_0_0         |  TNTSports1 HD                     |  CD50_844_2_11A0000=--------                       |  tntsports1 hd=tntsports1-clivebesle
1_0_19_CD51_844_2_11A0000_0_0_0         |  TNTSports1 HD                     |  CD51_844_2_11A0000=--------                       |  tntsports1 hd=tntsports1-clivebesle
1_0_19_D02E_832_2_11A0000_0_0_0         |  TNTSports1 HD                     |  D02E_832_2_11A0000=--------                       |  tntsports1 hd=tntsports1-clivebesle
1_0_19_C5B2_831_2_11A0000_0_0_0         |  TNTSports2 HD                     |  C5B2_831_2_11A0000=--------                       |  tntsports2 hd=tntsports2-clivebesle
1_0_19_C5B3_831_2_11A0000_0_0_0         |  TNTSports2 HD                     |  C5B3_831_2_11A0000=--------                       |  tntsports2 hd=tntsports2-clivebesle
1_0_19_C5F8_831_2_11A0000_0_0_0         |  TNTSports3 HD                     |  C5F8_831_2_11A0000=--------                       |  tntsports3 hd=tntsports3-clivebesle
1_0_19_C5F9_831_2_11A0000_0_0_0         |  TNTSports3 HD                     |  C5F9_831_2_11A0000=--------                       |  tntsports3 hd=tntsports3-clivebesle
1_0_19_C5B7_831_2_11A0000_0_0_0         |  TNTSports4 HD                     |  C5B7_831_2_11A0000=--------                       |  tntsports4 hd=tntsports4-clivebesle
1_0_19_C5B8_831_2_11A0000_0_0_0         |  TNTSports4 HD                     |  C5B8_831_2_11A0000=--------                       |  tntsports4 hd=tntsports4-clivebesle
1_0_19_14D8_7EA_2_11A0000_0_0_0         |  TNTUltimateUHD                    |  14D8_7EA_2_11A0000=--------                       |  tntultimateuhd=tntsportsultimate-clivebesle
1_0_19_14D9_7EA_2_11A0000_0_0_0         |  TNTUltimateUHD                    |  14D9_7EA_2_11A0000=--------                       |  tntultimateuhd=tntsportsultimate-clivebesle
1_0_1_1AD8_7E7_2_11A0000_0_0_0          |  Together                          |  1AD8_7E7_2_11A0000=--------                       |  together=togethertv
1_0_1_3FEC_3006_233A_EEEE0000_0_0_0     |  Together TV                       |  3FEC_3006_233A_EEEE0000=--------                  |  together tv=togethertv
1_0_1_6B00_6040_233A_EEEE0000_0_0_0     |  Together TV+1                     |  6B00_6040_233A_EEEE0000=--------                  |  together tv+1=togethertvplus1
1_0_C_6CA0_6040_233A_EEEE0000_0_0_0     |  Together TV IP                    |  6CA0_6040_233A_EEEE0000=--------                  |  together tv ip=--------
1_0_19_4B40_812_600_FFFF0000_0_0_0      |  TOP40 TV                          |  4B40_812_600_FFFF0000=--------                    |  top40 tv=top40tv
1_0_19_84_4B0_110_820000_0_0_0          |  TOPcrime HD                       |  84_4B0_110_820000=--------                        |  topcrime hd=topcrimehd
1_0_C_3F3C_3006_233A_EEEE0000_0_0_0     |  Trailblazer                       |  3F3C_3006_233A_EEEE0000=--------                  |  trailblazer=--------
1_0_1_5729_82B_2_11A0000_0_0_0          |  Travelxp                          |  5729_82B_2_11A0000=--------                       |  travelxp=travelxp
1_0_1_421A_3DB8_13E_820000_0_0_0        |  TRM h24                           |  421A_3DB8_13E_820000=--------                     |  trm h24=trmh24
1_0_19_4CBE_819_600_FFFF0000_0_0_0      |  TRT Türk                          |  4CBE_819_600_FFFF0000=--------                    |  trt türk=trtturk
1_0_19_548E_819_600_FFFF0000_0_0_0      |  TRT Türk                          |  548E_819_600_FFFF0000=--------                    |  trt türk=trtturk
1_0_1_D323_836_2_11A0000_0_0_0          |  TRT World                         |  D323_836_2_11A0000=--------                       |  trt world=trtworld
1_0_19_1BC2_835_2_11A0000_0_0_0         |  TRT World HD                      |  1BC2_835_2_11A0000=--------                       |  trt world hd=trtworld
1_0_1_3870_3006_233A_EEEE0000_0_0_0     |  TRUE CRIME                        |  3870_3006_233A_EEEE0000=--------                  |  true crime=truecrime
1_0_1_D7AE_840_2_11A0000_0_0_0          |  TRUE CRIME                        |  D7AE_840_2_11A0000=--------                       |  true crime=truecrime
1_0_1_D7B0_840_2_11A0000_0_0_0          |  TRUE CRIME                        |  D7B0_840_2_11A0000=--------                       |  true crime=truecrime
1_0_1_D7B1_840_2_11A0000_0_0_0          |  TRUE CRIME+1                      |  D7B1_840_2_11A0000=--------                       |  true crime+1=truecrimeplus1
1_0_1_C6D7_840_2_11A0000_0_0_0          |  TRUE CRIME X                      |  C6D7_840_2_11A0000=--------                       |  true crime x=truecrimextra
1_0_1_D7A8_840_2_11A0000_0_0_0          |  TRUE CRIME X                      |  D7A8_840_2_11A0000=--------                       |  true crime x=truecrimextra
1_0_1_3878_3006_233A_EEEE0000_0_0_0     |  TRUE CRIME XTRA                   |  3878_3006_233A_EEEE0000=--------                  |  true crime xtra=truecrimextra
1_0_2_100C_C86_600_FFFF0000_0_0_0       |  Tukker FM                         |  100C_C86_600_FFFF0000=--------                    |  tukker fm=tukkerfm
1_0_2_2B2F_803_600_FFFF0000_0_0_0       |  Tukker FM                         |  2B2F_803_600_FFFF0000=--------                    |  tukker fm=tukkerfm
1_0_1_1C22_1C20_13E_820000_0_0_0        |  Tunis 7                           |  1C22_1C20_13E_820000=--------                     |  tunis 7=--------
1_0_19_4D23_12_600_FFFF0000_0_0_0       |  Turks Pakket                      |  4D23_12_600_FFFF0000=--------                     |  turks pakket=ziggo
1_0_19_5B_1770_BE_820000_0_0_0          |  TV2000 HD                         |  5B_1770_BE_820000=--------                        |  tv2000 hd=tv2000
1_0_19_4C27_836_600_FFFF0000_0_0_0      |  TV538                             |  4C27_836_600_FFFF0000=--------                    |  tv538=538
1_0_19_4CB9_819_600_FFFF0000_0_0_0      |  TV5Monde                          |  4CB9_819_600_FFFF0000=--------                    |  tv5monde=tv5monde
1_0_19_1C5C_1A90_FBFF_820000_0_0_0      |  TV8 HD                            |  1C5C_1A90_FBFF_820000=--------                    |  tv8 hd=tv8
1_0_19_1C66_1A90_FBFF_820000_0_0_0      |  TV8 HD                            |  1C66_1A90_FBFF_820000=--------                    |  tv8 hd=tv8
1_0_19_1BCE_C86_600_FFFF0000_0_0_0      |  TV AA en Hunze                    |  1BCE_C86_600_FFFF0000=--------                    |  tv aa en hunze=--------
1_0_1_425C_3DB8_13E_820000_0_0_0        |  TVA Vicenza                       |  425C_3DB8_13E_820000=--------                     |  tva vicenza=tvavicenza
